"ICAO","STATE","AIRPORT","YEAR","RANK","TRAFFICTYPE","AIRTRAFFIC_TOTAL","LATITUDE","LONGITUDE","ALTITUDE","STATECODE"
"YPAM","Queensland","PALM ISLAND",1994,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",1995,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",1996,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",1997,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",1998,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",1999,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",2000,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",2001,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",2002,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",2003,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",2004,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",2005,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",2006,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",2007,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",2008,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",2009,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",2010,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",2011,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",2012,"-","International",0,-18.7553,146.581,28,"QLD"
"YPAM","Queensland","PALM ISLAND",2013,"-","International",0,-18.7553,146.581,28,"QLD"
"YPBO","Western Australia","PARABURDOO",1985,"-","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",1986,"-","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",1987,"-","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",1988,"44","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",1989,"-","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",1990,"-","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",1991,"-","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",1992,"42","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",1993,"45","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",1994,"46","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",1995,"44","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",1996,"-","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",1997,"-","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",1998,"-","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",1999,"-","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",2000,"-","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",2001,"-","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",2002,"45","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",2003,"42","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",2004,"47","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",2005,"45","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",2006,"40","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",2007,"40","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",2008,"38","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",2009,"37","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",2010,"36","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",2011,"29","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",2012,"26","International",0,-23.1711,117.745,1406,"WA"
"YPBO","Western Australia","PARABURDOO",2013,"32","International",0,-23.1711,117.745,1406,"WA"
"YPKS","New South Wales","PARKES",1985,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",1986,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",1987,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",1988,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",1989,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",1990,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",1991,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",1992,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",1993,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",1994,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",1995,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",1996,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",1997,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",1998,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",1999,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",2000,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",2001,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",2002,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",2003,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",2004,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",2005,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",2006,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",2007,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",2008,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",2009,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",2010,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",2011,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",2012,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPKS","New South Wales","PARKES",2013,"-","International",0,-33.1314,148.239,1069,"NSW"
"YPJT","Western Australia","PERTH",1985,"5","International",500882,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",1986,"5","International",566366,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",1987,"4","International",649199,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",1988,"5","International",714111,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",1989,"4","International",811754,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",1990,"4","International",860816,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",1991,"4","International",824172,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",1992,"5","International",897290,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",1993,"4","International",1000869,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",1994,"4","International",1121046,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",1995,"4","International",1190837,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",1996,"4","International",1292127,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",1997,"4","International",1399514,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",1998,"4","International",1434077,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",1999,"4","International",1474898,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",2000,"4","International",1580622,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",2001,"4","International",1587379,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",2002,"4","International",1636422,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",2003,"4","International",1586622,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",2004,"4","International",1827389,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",2005,"4","International",2007025,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",2006,"4","International",2034877,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",2007,"4","International",2373568,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",2008,"4","International",2533022,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",2009,"4","International",2774737,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",2010,"4","International",3133709,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",2011,"4","International",3349468,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",2012,"4","International",3618768,-32.0975,115.8811,99,"WA"
"YPJT","Western Australia","PERTH",2013,"4","International",3919840,-32.0975,115.8811,99,"WA"
"YPAG","South Australia","PORT AUGUSTA",1985,"-","International",0,-32.5069,137.7167,56,"SA"
"YPAG","South Australia","PORT AUGUSTA",1986,"-","International",0,-32.5069,137.7167,56,"SA"
"YPAG","South Australia","PORT AUGUSTA",1987,"-","International",0,-32.5069,137.7167,56,"SA"
"YPAG","South Australia","PORT AUGUSTA",1988,"-","International",0,-32.5069,137.7167,56,"SA"
"YPAG","South Australia","PORT AUGUSTA",1989,"-","International",0,-32.5069,137.7167,56,"SA"
"YPAG","South Australia","PORT AUGUSTA",1990,"-","International",0,-32.5069,137.7167,56,"SA"
"YPAG","South Australia","PORT AUGUSTA",1991,"-","International",0,-32.5069,137.7167,56,"SA"
"YPAG","South Australia","PORT AUGUSTA",1992,"-","International",0,-32.5069,137.7167,56,"SA"
"YPAG","South Australia","PORT AUGUSTA",1993,"-","International",0,-32.5069,137.7167,56,"SA"
"YPAG","South Australia","PORT AUGUSTA",1994,"-","International",0,-32.5069,137.7167,56,"SA"
"YPAG","South Australia","PORT AUGUSTA",1995,"-","International",0,-32.5069,137.7167,56,"SA"
